date,accuracy_1_%,accuracy_2_%,accuracy_3_%,accuracy_all_%,accuracy_1_avg,accuracy_2_avg,accuracy_3_avg,accuracy_all_avg,year,month,day,weekday,requests_per_report_1,requests_per_report_2,requests_per_report_3,requests_per_report_all
2024-08-09,27.1,38.5,5.7,48.7,1.33,1.513,1.215,2.077,2024,8,9,4,4.907749077490775,3.9298701298701295,21.315789473684212,4.2648870636550305
2024-08-10,28.0,39.6,6.2,50.2,1.333,1.52,1.229,2.094,2024,8,10,5,4.760714285714285,3.8383838383838382,19.822580645161292,4.1713147410358555
2024-08-11,26.7,38.7,6.0,49.1,1.329,1.513,1.198,2.06,2024,8,11,6,4.977528089887641,3.909560723514211,19.966666666666665,4.195519348268839
2024-08-12,26.1,37.1,5.8,47.6,1.336,1.508,1.199,2.055,2024,8,12,0,5.118773946360153,4.064690026954178,20.67241379310345,4.317226890756303
2024-08-13,26.3,38.3,5.5,48.4,1.324,1.539,1.232,2.077,2024,8,13,1,5.034220532319392,4.018276762402089,22.400000000000002,4.291322314049586
2024-08-14,26.3,37.3,5.8,47.8,1.328,1.505,1.204,2.052,2024,8,14,2,5.049429657794677,4.03485254691689,20.75862068965517,4.292887029288703
2024-08-15,26.7,38.2,5.6,49.1,1.319,1.495,1.194,2.02,2024,8,15,3,4.940074906367042,3.913612565445026,21.321428571428573,4.114052953156823
2024-08-16,27.1,38.7,5.9,49.0,1.331,1.503,1.211,2.067,2024,8,16,4,4.911439114391143,3.8837209302325575,20.52542372881356,4.218367346938776
2024-08-17,26.6,38.5,5.8,48.8,1.325,1.512,1.199,2.056,2024,8,17,5,4.981203007518797,3.927272727272727,20.67241379310345,4.213114754098361
2024-08-18,27.1,38.1,5.7,48.7,1.323,1.515,1.23,2.067,2024,8,18,6,4.881918819188191,3.9763779527559056,21.57894736842105,4.24435318275154
2024-08-19,26.2,37.9,5.8,48.0,1.334,1.498,1.183,2.058,2024,8,19,0,5.091603053435115,3.952506596306069,20.396551724137932,4.2875
2024-08-20,26.4,37.8,5.9,48.3,1.313,1.498,1.192,2.036,2024,8,20,1,4.973484848484848,3.9629629629629637,20.20338983050847,4.215320910973085
2024-08-21,27.2,38.4,5.2,48.9,1.316,1.481,1.197,2.024,2024,8,21,2,4.838235294117647,3.856770833333334,23.01923076923077,4.139059304703477
2024-08-22,26.5,37.6,5.6,48.2,1.334,1.518,1.216,2.059,2024,8,22,3,5.033962264150944,4.037234042553192,21.714285714285715,4.271784232365145
2024-08-23,27.2,38.5,5.7,49.0,1.316,1.493,1.225,2.048,2024,8,23,4,4.838235294117647,3.8779220779220784,21.491228070175442,4.179591836734694
2024-08-24,26.8,39.5,5.9,49.6,1.339,1.529,1.192,2.085,2024,8,24,5,4.996268656716418,3.8708860759493664,20.20338983050847,4.203629032258064
2024-08-25,26.2,38.9,5.8,48.5,1.323,1.519,1.211,2.078,2024,8,25,6,5.049618320610686,3.9048843187660665,20.879310344827587,4.284536082474227
2024-08-26,26.2,37.6,6.0,48.0,1.321,1.506,1.224,2.054,2024,8,26,0,5.041984732824427,4.00531914893617,20.4,4.279166666666666
2024-08-27,26.7,38.5,5.4,48.7,1.32,1.499,1.174,2.038,2024,8,27,1,4.943820224719102,3.893506493506494,21.740740740740737,4.184804928131416
2024-08-28,26.4,37.8,5.5,48.0,1.329,1.514,1.201,2.059,2024,8,28,2,5.034090909090909,4.005291005291006,21.83636363636364,4.289583333333334
2024-08-29,26.5,37.8,5.4,48.3,1.33,1.485,1.177,2.022,2024,8,29,3,5.018867924528302,3.928571428571429,21.796296296296294,4.186335403726708
2024-08-30,26.5,38.2,5.6,48.5,1.334,1.504,1.197,2.054,2024,8,30,4,5.033962264150944,3.9371727748691097,21.375000000000004,4.235051546391752
2024-08-31,26.7,38.5,5.5,48.7,1.323,1.489,1.221,2.042,2024,8,31,5,4.955056179775281,3.8675324675324676,22.200000000000003,4.193018480492813
2024-09-01,27.0,38.7,5.4,48.9,1.316,1.492,1.207,2.04,2024,9,1,6,4.874074074074074,3.8552971576227386,22.35185185185185,4.171779141104294
2024-09-02,26.4,38.4,5.2,48.4,1.339,1.497,1.391,2.072,2024,9,2,0,5.071969696969697,3.8984375000000004,26.749999999999996,4.2809917355371905
2024-09-03,26.7,38.1,5.4,48.1,1.331,1.501,1.196,2.063,2024,9,3,1,4.98501872659176,3.939632545931758,22.148148148148145,4.288981288981289
2024-09-04,26.2,38.1,5.4,48.1,1.311,1.493,1.2,2.029,2024,9,4,2,5.0038167938931295,3.918635170603675,22.22222222222222,4.218295218295218
2024-09-05,25.7,37.5,5.3,47.4,1.31,1.485,1.186,2.016,2024,9,5,3,5.09727626459144,3.96,22.37735849056604,4.253164556962025
2024-09-06,25.6,37.1,5.2,47.2,1.316,1.506,1.23,2.033,2024,9,6,4,5.140624999999999,4.059299191374663,23.653846153846153,4.307203389830508
2024-09-07,26.2,38.4,5.2,48.1,1.308,1.478,1.174,2.018,2024,9,7,5,4.992366412213741,3.848958333333334,22.576923076923073,4.195426195426195
2024-09-08,25.7,37.9,5.4,47.4,1.317,1.479,1.228,2.035,2024,9,8,6,5.124513618677042,3.902374670184697,22.74074074074074,4.293248945147679
2024-09-09,26.2,37.9,5.0,47.8,1.328,1.482,1.237,2.032,2024,9,9,0,5.068702290076336,3.9102902374670183,24.740000000000002,4.2510460251046025
2024-09-10,25.8,37.3,5.3,47.1,1.318,1.49,1.202,2.035,2024,9,10,1,5.108527131782946,3.9946380697050943,22.679245283018865,4.320594479830149
2024-09-11,25.8,37.2,5.7,47.3,1.328,1.505,1.197,2.056,2024,9,11,2,5.147286821705427,4.045698924731182,21.0,4.346723044397463
2024-09-12,25.5,37.2,5.0,47.1,1.326,1.477,1.182,2.008,2024,9,12,3,5.2,3.970430107526882,23.639999999999997,4.263269639065817
2024-09-13,26.1,37.1,5.4,47.4,1.301,1.499,1.194,2.024,2024,9,13,4,4.984674329501916,4.040431266846361,22.111111111111107,4.270042194092827
2024-09-14,25.6,37.5,5.6,48.0,1.319,1.504,1.199,2.018,2024,9,14,5,5.15234375,4.010666666666666,21.41071428571429,4.204166666666667
2024-09-15,26.8,38.0,5.1,48.4,1.306,1.487,1.22,2.019,2024,9,15,6,4.8731343283582085,3.9131578947368424,23.92156862745098,4.171487603305786
2024-09-16,26.4,37.4,5.3,47.8,1.326,1.489,1.219,2.035,2024,9,16,0,5.0227272727272725,3.981283422459893,23.000000000000004,4.2573221757322175
2024-09-17,26.1,37.2,5.4,47.9,1.304,1.5,1.185,2.008,2024,9,17,1,4.9961685823754785,4.032258064516129,21.944444444444443,4.192066805845512
2024-09-18,25.8,36.9,5.2,47.2,1.313,1.48,1.204,2.006,2024,9,18,2,5.089147286821705,4.0108401084010845,23.15384615384615,4.249999999999999
2024-09-19,26.3,38.1,5.4,48.1,1.315,1.503,1.203,2.044,2024,9,19,3,5.0,3.9448818897637787,22.27777777777778,4.249480249480249
2024-09-20,26.0,37.2,5.5,47.6,1.312,1.517,1.169,2.036,2024,9,20,4,5.046153846153847,4.077956989247311,21.254545454545454,4.277310924369748
2024-09-21,25.9,37.6,5.6,47.9,1.317,1.494,1.184,2.028,2024,9,21,5,5.084942084942085,3.973404255319149,21.142857142857142,4.233820459290189
2024-09-22,26.5,38.2,5.2,48.1,1.322,1.485,1.195,2.039,2024,9,22,6,4.988679245283019,3.887434554973822,22.98076923076923,4.239085239085239
2024-09-23,26.1,37.8,5.7,48.0,1.329,1.487,1.178,2.034,2024,9,23,0,5.091954022988506,3.9338624338624344,20.666666666666664,4.2375
2024-09-24,24.8,36.7,5.3,46.5,1.306,1.478,1.206,2.001,2024,9,24,1,5.266129032258064,4.0272479564032695,22.754716981132074,4.3032258064516125
2024-09-25,26.0,37.4,5.2,47.6,1.316,1.495,1.21,2.025,2024,9,25,2,5.061538461538461,3.9973262032085564,23.26923076923077,4.254201680672269
2024-09-26,26.0,37.1,5.1,47.3,1.319,1.472,1.24,2.013,2024,9,26,3,5.073076923076924,3.9676549865229105,24.31372549019608,4.255813953488372
2024-09-27,26.5,37.7,5.4,48.1,1.315,1.473,1.195,2.015,2024,9,27,4,4.962264150943396,3.907161803713528,22.12962962962963,4.1891891891891895
2024-09-28,26.6,38.9,5.5,48.9,1.312,1.493,1.193,2.034,2024,9,28,5,4.93233082706767,3.8380462724935738,21.69090909090909,4.159509202453988
2024-09-29,27.2,38.8,5.8,49.3,1.328,1.482,1.184,2.038,2024,9,29,6,4.882352941176471,3.8195876288659796,20.413793103448274,4.133874239350913
2024-09-30,26.1,37.6,5.3,48.0,1.301,1.476,1.19,1.997,2024,9,30,0,4.984674329501916,3.9255319148936167,22.452830188679247,4.160416666666667
2024-10-01,25.8,37.4,5.7,47.6,1.318,1.484,1.208,2.023,2024,10,1,1,5.108527131782946,3.967914438502674,21.19298245614035,4.25
2024-10-02,26.1,38.0,5.7,48.1,1.315,1.495,1.202,2.034,2024,10,2,2,5.03831417624521,3.9342105263157894,21.087719298245613,4.228690228690228
2024-10-03,26.0,37.5,5.8,47.7,1.332,1.508,1.193,2.054,2024,10,3,3,5.1230769230769235,4.021333333333334,20.56896551724138,4.3060796645702295
2024-10-04,27.1,38.5,5.6,48.7,1.345,1.485,1.203,2.059,2024,10,4,4,4.96309963099631,3.857142857142857,21.48214285714286,4.227926078028747
2024-10-05,26.2,37.6,5.5,47.9,1.331,1.514,1.213,2.057,2024,10,5,5,5.080152671755725,4.026595744680851,22.05454545454546,4.294363256784969
2024-10-06,25.7,37.5,6.0,47.6,1.316,1.499,1.232,2.046,2024,10,6,6,5.120622568093385,3.9973333333333336,20.533333333333335,4.298319327731092
2024-10-07,25.6,37.4,5.7,47.5,1.336,1.504,1.226,2.052,2024,10,7,0,5.218749999999999,4.021390374331551,21.508771929824558,4.32
2024-10-08,25.5,36.0,5.2,46.8,1.321,1.466,1.2,1.983,2024,10,8,1,5.1803921568627445,4.072222222222222,23.076923076923077,4.237179487179488
2024-10-09,26.1,36.7,5.6,46.9,1.32,1.484,1.199,2.036,2024,10,9,2,5.057471264367816,4.043596730245231,21.41071428571429,4.341151385927505
2024-10-10,25.1,37.2,5.3,47.1,1.316,1.5,1.214,2.023,2024,10,10,3,5.243027888446215,4.032258064516129,22.90566037735849,4.295116772823779
2024-10-11,26.1,37.6,5.7,47.7,1.313,1.485,1.222,2.037,2024,10,11,4,5.030651340996168,3.949468085106383,21.43859649122807,4.270440251572326
2024-10-12,26.2,38.1,5.7,48.2,1.305,1.498,1.208,2.035,2024,10,12,5,4.980916030534352,3.931758530183727,21.19298245614035,4.221991701244813
2024-10-13,25.8,37.6,5.6,47.6,1.311,1.479,1.208,2.017,2024,10,13,6,5.081395348837209,3.9335106382978724,21.571428571428573,4.237394957983193
2024-10-14,25.7,36.6,5.6,47.1,1.318,1.491,1.202,2.019,2024,10,14,0,5.128404669260701,4.0737704918032795,21.464285714285715,4.286624203821656
2024-10-15,25.0,37.0,5.7,46.8,1.33,1.502,1.218,2.047,2024,10,15,1,5.32,4.059459459459459,21.36842105263158,4.373931623931624
2024-10-16,25.4,37.2,5.3,47.3,1.31,1.475,1.225,2.001,2024,10,16,2,5.1574803149606305,3.96505376344086,23.113207547169814,4.230443974630021
2024-10-17,25.6,36.9,5.2,46.8,1.321,1.482,1.248,2.03,2024,10,17,3,5.160156249999999,4.016260162601625,24.0,4.337606837606837
2024-10-18,26.4,37.1,5.5,47.7,1.314,1.495,1.248,2.035,2024,10,18,4,4.9772727272727275,4.0296495956873315,22.69090909090909,4.266247379454926
2024-10-19,26.6,38.3,6.0,48.6,1.317,1.499,1.218,2.053,2024,10,19,5,4.951127819548871,3.913838120104439,20.3,4.224279835390946
2024-10-20,25.9,38.2,6.0,48.3,1.319,1.483,1.183,2.026,2024,10,20,6,5.092664092664093,3.8821989528795813,19.71666666666667,4.194616977225673
2024-10-21,26.6,37.9,5.6,48.4,1.333,1.498,1.208,2.046,2024,10,21,0,5.011278195488721,3.952506596306069,21.571428571428573,4.2272727272727275
2024-10-22,25.7,37.4,5.7,47.5,1.32,1.49,1.238,2.037,2024,10,22,1,5.136186770428016,3.983957219251337,21.719298245614034,4.288421052631579
2024-10-23,26.3,38.2,6.1,48.1,1.327,1.514,1.214,2.079,2024,10,23,2,5.045627376425855,3.963350785340314,19.901639344262296,4.3222453222453225
2024-10-24,26.0,37.0,5.5,47.4,1.319,1.496,1.22,2.032,2024,10,24,3,5.073076923076924,4.043243243243243,22.181818181818183,4.286919831223629
2024-10-25,25.6,37.3,5.9,47.8,1.328,1.501,1.23,2.036,2024,10,25,4,5.1875,4.024128686327078,20.847457627118644,4.2594142259414225
2024-10-26,26.1,38.3,5.9,48.6,1.317,1.491,1.217,2.032,2024,10,26,5,5.045977011494252,3.8929503916449093,20.627118644067796,4.181069958847736
2024-10-27,25.9,37.8,5.6,48.1,1.304,1.506,1.22,2.03,2024,10,27,6,5.034749034749035,3.984126984126984,21.78571428571429,4.22037422037422
2024-10-28,25.1,37.7,5.6,47.4,1.318,1.478,1.198,2.016,2024,10,28,0,5.250996015936255,3.920424403183024,21.392857142857142,4.253164556962025
2024-10-29,25.7,37.4,5.4,47.7,1.326,1.496,1.199,2.024,2024,10,29,1,5.159533073929961,4.0,22.203703703703702,4.243186582809225
2024-10-30,25.9,38.3,5.5,48.2,1.321,1.51,1.198,2.047,2024,10,30,2,5.100386100386101,3.942558746736293,21.78181818181818,4.246887966804979
2024-10-31,26.3,38.4,5.6,48.4,1.317,1.515,1.247,2.062,2024,10,31,3,5.007604562737642,3.9453125,22.267857142857146,4.260330578512397
2024-11-01,27.0,38.4,5.6,48.5,1.302,1.502,1.212,2.055,2024,11,1,4,4.822222222222223,3.911458333333333,21.642857142857146,4.237113402061857
2024-11-02,25.2,37.0,5.4,46.8,1.313,1.502,1.172,2.033,2024,11,2,5,5.21031746031746,4.059459459459459,21.7037037037037,4.344017094017094
2024-11-03,26.3,39.2,5.8,49.2,1.314,1.512,1.223,2.05,2024,11,3,6,4.996197718631179,3.8571428571428568,21.086206896551726,4.166666666666666
2024-11-04,25.6,38.5,5.8,48.3,1.305,1.5,1.187,2.033,2024,11,4,0,5.09765625,3.896103896103896,20.465517241379313,4.209109730848861
2024-11-05,25.4,37.6,5.7,47.6,1.315,1.508,1.251,2.041,2024,11,5,1,5.177165354330709,4.01063829787234,21.94736842105263,4.28781512605042
2024-11-06,26.0,38.1,5.3,48.3,1.317,1.491,1.229,2.023,2024,11,6,2,5.065384615384615,3.913385826771654,23.18867924528302,4.18840579710145
2024-11-07,26.1,38.5,5.3,48.3,1.315,1.522,1.204,2.057,2024,11,7,3,5.03831417624521,3.953246753246753,22.71698113207547,4.25879917184265
2024-11-08,26.2,38.0,5.4,48.4,1.318,1.507,1.203,2.03,2024,11,8,4,5.030534351145039,3.96578947368421,22.27777777777778,4.194214876033057
2024-11-09,25.9,38.4,5.7,48.3,1.314,1.498,1.253,2.046,2024,11,9,5,5.073359073359073,3.901041666666667,21.982456140350873,4.236024844720497
2024-11-10,26.2,39.2,5.7,49.0,1.34,1.523,1.242,2.08,2024,11,10,6,5.114503816793893,3.8852040816326525,21.789473684210527,4.244897959183674
2024-11-11,25.1,36.4,5.5,46.6,1.335,1.511,1.248,2.043,2024,11,11,0,5.318725099601593,4.1510989010989015,22.69090909090909,4.38412017167382
2024-11-12,25.5,37.1,5.7,47.2,1.332,1.485,1.229,2.035,2024,11,12,1,5.223529411764707,4.002695417789758,21.56140350877193,4.311440677966101
2024-11-13,26.1,38.0,5.8,48.2,1.336,1.504,1.197,2.052,2024,11,13,2,5.118773946360153,3.9578947368421056,20.637931034482758,4.257261410788382
2024-11-14,26.2,38.4,5.4,48.5,1.32,1.488,1.229,2.027,2024,11,14,3,5.038167938931298,3.8750000000000004,22.75925925925926,4.179381443298969
2024-11-15,25.7,38.0,5.6,48.0,1.322,1.521,1.217,2.055,2024,11,15,4,5.143968871595331,4.002631578947368,21.732142857142858,4.281250000000001
2024-11-16,25.9,38.2,5.4,48.3,1.331,1.504,1.195,2.038,2024,11,16,5,5.138996138996139,3.9371727748691097,22.12962962962963,4.219461697722567
2024-11-17,26.4,37.7,5.9,48.0,1.338,1.53,1.221,2.087,2024,11,17,6,5.068181818181819,4.058355437665782,20.694915254237287,4.347916666666667
2024-11-18,26.1,38.3,6.0,48.7,1.302,1.517,1.204,2.04,2024,11,18,0,4.988505747126437,3.960835509138381,20.066666666666666,4.1889117043121145
